entity,text
http://www.wikidata.org/entity/Q7620298,"The Stormy Sea in Étretat is an oil on canvas painting by French Impressionism painter Claude Monet, from 1883. It is held at the Musée des Beaux-Arts de Lyon.

The painting depicts a stormy sea on a winter day. The cliff in the background is at Étretat, (Seine Maritime); Monet frequently stayed in the area during the winter of 1864–65, and wrote: ""I spend my time outdoors on the rocks when the weather's rough [...] and of course I work all the time."" Monet composed the painting in February 1883 from his hotel window.[1] Subsequently, the painting was bought by the Parisian dealer Paul Durand-Ruel, and then became the property of the Musée des Beaux-Arts de Lyon in 1902. The museum was a forerunner in the collecting of early 20th century Impressionist paintings.[2]

The painting is composed of four major elements, each painted in a different way. The central part is invaded by the pearlized surfs painted in forms of commas. In the foreground, a small beach on which there are old boats filled with thatch on the left, and two fishermen with their boats in poor condition that ran aground on the shore. On the left, in the background, the cliff of Étretat can be seen and the rock strata are evoked by horizontal lines of brush. Finally, the upper part of the painting shows the sky, painted in a way that expresses a curtain of rain.[3]
"
http://www.wikidata.org/entity/Q29857714,"The Murder of the Bishop of Liège is an 1828 or 1829 oil on canvas painting by Eugène Delacroix, showing the murder of Louis de Bourbon, Bishop of Liège by William I de La Marck's men during the 15th-century Wars of Liège, as told in chapter 22 of Walter Scott's historical novel Quentin Durward.[1] First exhibited at the Paris Salon of 1831, it is now in the Louvre in Paris.

Its violent subject is typical of French Romantic painting and places it alongside the same artist's The Death of Sardanapalus and The Execution of Doge Marino Faliero, also painted in the late 1820s. He produced it at the same time as Boissy d’Anglas Leading a Riot (a chiaroscuro scene of revolutionary violence in a huge room) and The Battle of Nancy (similarly inspired by late medieval warfare).[2]

Delacroix spent May to August 1825 in Great Britain, becoming devoted to its literature, especially Scott and William Shakespeare. Murder was just one of several works by the painter to be inspired by Quentin Durward[3] – two sketches survive of The Ardennes Boar (ink on paper, showing William I de La Marck, 15 x 10.5 cm, c. 1827–1829, private collection, Paris[3]) and Quentin Durward and La Balafré (sketch, c.1828–1829, musée des beaux-arts de Caen).

Murder was commissioned by the Duke of Orléans, the future king Louis-Philippe, who became its owner. Its chiaroscuro setting was inspired by Westminster Hall in London and the Palais de Justice in Rouen. Delacroix' correspondence shows him to have been worried about the work, only completing it once he was sure it would be his ""Austerlitz"" not his Waterloo.[2] For some time it was exhibited at the gallery of Henri Gaugain, an art dealer and publisher[4] before being put on show at the 1831 Paris Salon.[5]

For Étienne-Jean Delécluze, ""this little canvas yells, shouts, blasphemes ... one hears the tipsy soldiers' obscene songs. Such figures of brigands! ... What jovial and bloodthirsty bestiality! It swarms and squeaks just as it blazes and stinks!.[6] Théophile Gautier was enthusiastic about the work, stating that ""for the movement and fury of its composition, it is an inimitable masterpiece, a painted whirlwind, everything moving frantically in this little space, emerging from which one seems to hear lamentations and thunder ; never have we seen thrown onto a canvas a crowd more hard, more swarming, more screaming or more enraged [...] This painting is truly tumultuous and loud ; we hear it as much as we see it.[7] However, classical art critics savaged the work as too innovative – ""[The same artist's] The Bridge at Taillebourg was a painting by a savage, and The Murder of the Bishop of Liège is furious debauchery by a barbarian. What is he in himself? A monkey adorned with Titian's meltwater.""[8]
"
http://www.wikidata.org/entity/Q24066,"

Village Fête (or in Fr. La Fête villageoise) is an oil-on-canvas by French artist of the Baroque Claude Lorrain (real name Claude Gellée), painted in 1639 and given to Louis XIV in 1693 together with its companion Seaport at Sunset, by landscape architect and gardener André Le Nôtre.  It is currently held and exhibited at the Louvre in Paris.

Claude's Liber Veritatis, a register in which he recorded and drew the paintings he had done, has a note on the back of the drawing for the  Fête (No. 13) that the picture had been painted for Urban VIII. Other sources also state that the artist painted a Village Fête and a Seaport at Sunset for Urban VIII, but these two paintings were sold by Prince Barberini in 1798.[1] The Louvre painting must therefore be a replica painted by Claude Lorrain after the lost original. Another copy dated 1669 was in the possession of Lord Yarborough in England, and yet another in the Stroganovs collection, St. Petersburg. Several other replicas and copies exist.

This particular painting, painted fairly early in the artist's career, reveals the influence of Flemish art. The composition, with a group of trees in the centre, and openings on either side through which the light appears, was often used by Flemish landscape painters from the time of Bruegel: Paul and Matthew Bril frequently employed it, and Lorrain continued in their tradition in Rome. In accordance with classic 16th century procedure, the bridge harmoniously unites the middle and far distance. Through the opening on the right can be seen a city bathed in a golden mist, more characteristic of the campagna romana (Roman countryside) than of the North. Following the usual practice of studios of the Low Countries, Lorrain often employed other artists to paint the little figures in his pictures; but this does not seem to have been the case here, to judge by the unity of conception between figures and landscape.[2]
"
http://www.wikidata.org/entity/Q3399378,"The Portrait of Adèle Besson is an oil painting in the Post-Impressionist style made by Auguste Renoir in 1918, representing the wife of George Besson.

The couple gave a large bequest to the Museum of Fine Arts in Besançon (France).[1] Their collection consisted of works of contemporary art (early 20th century). The installation of the collection at the Museum caused the expansion of the museum building, including the construction of the central staircase by Louis Miquel (student of Le Corbusier). This picture is part of their bequest.
"
http://www.wikidata.org/entity/Q17627559,"Saint Jerome is an oil-on-canvas painting by Dutch artist Matthias Stom. It was completed c. 1635 and is now in the Musee des Beaux Arts de Nantes, France, which bought it in 1810.[1] Painted in a tenebrist style, it depicts Saint Jerome at a table in a darkened space. Before him there are a Bible, a rosary, a crucifix, and a skull. Jerome gazes in the direction of light which falls from the upper left.

The dimensions of the painting are 117 cm x 98 cm (46 in. x 38.5 in).

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q1448728,"The Annunciation is an oil painting by the Italian master Michelangelo Merisi da Caravaggio, finished around 1608. It housed in the Musée des Beaux-Arts de Nancy.

The painting has been considerably damaged and retouched, and what remains of Caravaggio's brushwork is the angel, who bears a resemblance to the figure in John the Baptist at the Fountain. The illusionistic treatment of the angel,  floating on his cloud and seeming to protrude outside the picture plane, is more Baroque than is normal for Caravaggio, but the contrast between the energetic pose of the heavenly messenger and the receptive Mary is dramatically and psychologically effective. The loose brushwork is typical of Caravaggio's later period.

The painting was given by Henry II, Duke of Lorraine, to his primatial church in Nancy as the main altarpiece, and was perhaps acquired by one of the Duke's sons in the course of a visit to Malta in 1608.

The painting is composed of two figures. The angel above the Virgin is attributed to being Gabriel who was the angel of the annunciation. The lilies that Gabriel holds are also a symbol of the Virgin. The Virgin is in a prostrate position as she is being told by Gabriel of God's plan for her. The painting exhibits Caravaggio's signature sfumato and tenebrism, with almost the entire painting being dark except for the two main figures.

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q4726754,"Aline Chassériau is an 1835 oil-on-canvas painting by French romantic artist Théodore Chassériau, which represents Aline Chassériau (1822–1871), the painter's younger sister. Once owned by the artist's brother Frédéric, it was given to the Musée du Louvre by Baron Arthur Chassériau and his wife in 1918.[1]

Aline (born Geneviève) Chassériau posed for this portrait when she was thirteen years of age, and the painter sixteen.[2] In a nearly monochromatic design, Aline is depicted standing in front of a dark background. She wears a brown cloak with a white collar, and looks directly at the viewer with her hands crossed before her. The expression is somber, the handling of light assured. The refined technique of the portrait was influenced by Ingres, with whom Chassériau had recently studied, and Italian Renaissance masters Raphael and Bronzino.[3]

It had long been thought that the model for this painting was Chassériau's older sister Adèle, but pencil drawings of Aline, as well as renewed attention to the visual evidence—the subject is  adolescent, and Adèle was twenty-five at the time—have corrected the misconception.[3] Chassériau frequently used his siblings, especially his sisters, as models for drawing and painting. As a young man, his relationship to his sisters has been described as so close as to have been ""almost amorous"".[3] Chassériau's first mistress, Clémence Monnerot, later recalled: ""Adèle, Aline and I were Théodore's models for many years. He drew at night under lamplight and posed us as he liked. Adèle has superb arms; they appear everywhere....They are, too, young ladies, his two idealized sisters and their friend, whom he worshipped"".[3]

Her father Benoît Chassériau was a French diplomat, French spy and Minister of the Interior of Simón Bolívar in Cartagena, Colombia.

Aline did not marry, and died in 1871 during the Paris Commune in Bordeaux.
"
http://www.wikidata.org/entity/Q78508506,"The Separation of Saints Peter and Paul is a painting by the Italian Baroque painter Giovanni Lanfranco. It is housed in the Museum of Fine Arts of Carcassonne.

The painting depicts a dispute between Peter and Paul at Antioch in 50 CE, as narrated in the second chapter of Paul's Epistle to the Galatians. The dispute was whether Christian salvation was available only to Jews or also to non-Jews (Gentiles). St Paul is almost certainly the green and red-robed younger bearded man on the left, with a sword rising behind him, forging forward with his entourage to proselytize the outside world. On the right of the canvas, the elder white-haired man, in a yellow robe is led back into the city to administer the church.

The painting was present in Cardinal Mazarin's collection by 1653, was acquired by King Louis XIV in 1671 and moved to Versailles. It was transferred from Versailles to the Louvre in 1899, and then back to Versailles in 1949, and since 2012 it has been moved to the Musée des Beaux-Arts in Carcassonne.[1]

This article about a seventeenth-century painting is a stub. You can help Wikipedia by expanding it."
http://www.wikidata.org/entity/Q9850868,"The Lute Player is an oil-on-canvas painting from 1623 or 1624 now in the Louvre by the Haarlem painter Frans Hals, showing a smiling actor wearing a jester's costume and playing a lute.


This painting was documented by Wilhelm von Bode in 1883, Ernst Wilhelm Moes in 1909 and Hofstede de Groot in 1910, who wrote:
98. A FOOL WITH A MANDOLINE. B. 45; M. 216.- Half-length. A man turned half-right, in a red costume trimmed with yellow. He has long hair, and wears a red and yellow cap. His head is seen in full face; he looks up to the left. With his right hand he touches the strings of a mandoline; his left hand grasps the neck. Very freely handled. Especially good are the various contrasting flesh-tones, the red and yellow of the costume, and the reflections in the eyes. [Compare 95.] Signed in the right at top, F. H.; canvas, about 29 inches by 24 inches. A copy (B. 16, and see M. 216) is in the Rijksmuseum, Amsterdam, 1907 catalogue, No. 1093; it measures 26 inches by 24 inches, having rather less at the foot than the original. In the collection of Baron Gustave de Rothschild, Paris.[1]
The theme of a lute player painted at half length originated in Italy, and the Dutch painter Dirck van Baburen first introduced this theme in the Northern Netherlands with his lute player of 1622. Baburen's player is pointing his lute towards the viewer with his mouth open in song. Hals' player is looking up and smiling naturally, as if he is playing with a singer or another musician not in view. This painting is a good example of Hals' ""rough style"" of painting with loose brush strokes.

A period copy now in the collection of the Rijksmuseum has been dated before 1626 based on an engraving, and it has been attributed variously to Hals, his brother Dirk, and Judith Leyster.[2][3][4]

Two other paintings of lute players by Hals are:

The Fingernail Test

Boy with a Glass and a Lute

Hals was not the only painter to be influenced by Baburen. Hendrik ter Brugghen painted several lute players in the 1620s, and a few of them seem to merge aspects of Baburen and Hals, though his later version seems to follow Hals more closely.

""First"" Lute player by Baburen in 1622

1624 Lute player by Hendrick ter Brugghen

1628 Lute player by Hendrick ter Brugghen

1629 Serenade by Judith Leyster

This painting has been copied by other artists, most notably by David Bailly in his 1651 self-portrait with his artist's influences, and by Adriaan de Lelie with his 1813 self-portrait with Josephus Augustinus Brentano, including this painting on the wall of Brentano's collection.[5] Aspects of the painting have also been copied, such as the pose of the hands and the upward smiling face, such as Jan Steen's self-portrait as a smiling lute player. 

David Bailly's self-portrait with a sketch of this painting on the wall

Jan Steen's self-portrait

Herengracht 542-544, location of the former gallery of the art collector Josephus Augustinus Brentano

The painting was purchased by Gustave de Rothschild (1829–1911) in 1873 and remained in the family for more than a century until 1984.[6]
"
http://www.wikidata.org/entity/Q1215717,"The Coronation of the Virgin is a painting by the Italian early Renaissance master Fra Angelico, executed around 1434–1435 in Fiesole (Florence). It is now in the Musée du Louvre of Paris, France. The artist executed another Coronation of the Virgin (c. 1432), now in the Uffizi in Florence.

The work is not thought to have originally been painted around 1434 (a few years after the similar painting in the Uffizi) for the convent of San Domenico of Fiesole, near Florence, where Fra Angelico was a Dominican friar and for which he painted also the Fiesole Altarpiece (1424-1425) and the Annunciation now at the Museo del Prado. Some art historians, such as John Pope-Hennessy, date it instead to Angelico's visit to Rome (1450).

The painting was brought to France as a result of the pillages of the Napoleonic Wars. Like several other artworks, it was not given back with the excuse of its large size.

The work shows several  differences from the earlier Coronation now at the Uffizi. The gilded background has disappeared, replaced by a more realistic light blue sky. The composition is more advanced, perhaps inspired to the innovation introduced by Masaccio. Angelico here  depicts a rich  cyborium with Gothic triple mullions, supported by a series of polychrome marble steps, as the set of the Incoronation. Elements such as the  twisted columns show similarities with the tabernacles painted in the frescoes of the Niccoline Chapel in Rome.

Such as in the Florence painting, the angels and the saints form the audience at the side of the central scene, but the figures are more defined and some are shown from back, and the pavement's tiles are painted according to geometrical perspective. Pope-Hennessy supposed that the angels were influenced by those in the San Brizio Chapel of Orvieto Cathedral (1447).

The work was executed with the extensive help of assistants, especially in the right side: for example, St. Catherine's wheel is painted approximatively, and some of the saints in this side have less expressive faces.

The painting has a predella with scenes portraying the Miracles of St. Dominic and, in the middle, the Resurrection of Christ. Such as in other Angelico's work, the predella scenes show an extensive use of geometrical perspective, enhanced by the use of alternatively empty and full architectures.


"
